Conversation	Speaker	Transcript
Text5	Clerk	Welcome to Grover ’ s Pizza , how may I take <ref id='brown.59'> your order </ref> ?
Text5	User	You can take <refexp id='brown.59'> it </refexp> by asking me what I want .
Text5	Clerk	Sure , what would you like ?
Text5	User	What do you have ?
Text5	Clerk	Cheese , <topping> pepperoni </topping> , <topping> sausage </topping> , haiwaiian , vegan
Text5	User	Is the <pizza_type> pepperoni </pizza_type> free range ?
Text5	Clerk	What is free range ?
Text5	User	Were the pigs given a happy life ?
Text5	Clerk	I believe so !
Text5	User	Hmm , okay . What is the vegan pizza ?
Text5	Clerk	Vegan cheese , vegan <topping> sausage </topping> , and cilantro
Text5	User	Okay , I ’ d like the vegan pizza with the <crust> regular </crust> <pizza_type> pepperoni </pizza_type> please .
Text5	Clerk	Okay sounds , good . Would you like to pay now or when you <modality> pick up </modality> ?
Text5	User	Can you read me back my order first ?
Text5	Clerk	Sure , 1 vegan pizza ( large ) with <crust> regular </crust> <pizza_type> pepperoni </pizza_type>
Text5	User	Oh , I wanted the pizza to be <ref id='brown.60'> a <size> small </size> </ref> . Can you change <refexp id='brown.60'> that </refexp> ?
Text5	Clerk	Yes , <ref id='brown.61'> 1 vegan pizza ( small ) with <crust> regular </crust> <pizza_type> pepperoni </pizza_type> </ref>
Text5	User	Thank you !
Text5	Clerk	Sounds good , <refexp id='brown.61'> it </refexp> will be ready in <address> 20 min at our 12345 location </address> .
Text5	User	Okay , I ’ ll pay when I pick <refexp id='brown.61'> it </refexp> up .
Text5	Clerk	Great , see you soon !
Text6	Clerk	Hello , can I take your order ?
Text6	User	Is this pizza palace ?
Text6	Clerk	No , this is pizza parlor , can we still give you some pizza ?
Text6	User	Do you have <pizza_type> cheese </pizza_type> pizza ?
Text6	Clerk	I think so .
Text6	User	I ’ ll take <ref id='brown.63'> <quant> 2 </quant> <size> large </size> <pizza_type> cheese </pizza_type> pizzas and some <side> garlic breadsticks </side> </ref>
Text6	Clerk	We actually don ’ t serve <side> garlic breadsticks </side> , but I can offer you <ref id='brown.62'> garlic knots </ref> instead .
Text6	User	Okay <refexp id='brown.62'> that </refexp> works , how much will <refexp id='brown.63'> that </refexp> cost me ?
Text6	Clerk	<refexp id='brown.63'> It </refexp> ’ ll be $ 30 . Are you going to pick up or do you want <refexp id='brown.63'> it </refexp> delivered ?
Text6	User	I will pick <refexp id='brown.63'> it </refexp> up , when will <refexp id='brown.63'> it </refexp> be ready ?
Text6	Clerk	In about 20 minutes . Do you want to pay over the phone or when you get here ?
Text6	User	I will pay when I arrive .
Text6	Clerk	Okay great , see you then .
Text7	Clerk	Welcome to Grover ’ s Italian Restaurant and Grill .
Text7	User	Hi , I ’ d like to order two pizzas please .
Text7	Clerk	Great , what kinds of pizzas can I get you ?
Text7	User	I ’ d like <ref id='brown.64'> one veggie and one meat pizza </ref> .
Text7	Clerk	Awesome , I can do <refexp id='brown.64'> that </refexp> for you . What size for each pizza ?
Text7	User	<refexp id='brown.64'> Both </refexp> large .
Text7	Clerk	Sounds good , <refexp id='brown.64'> that </refexp> will be $ 40 when you arrive .
Text7	User	Oh , actually , wait , can I have <quant> two </quant> veggie pizzas instead ?
Text7	Clerk	Sure , the total will be the same .
Text7	User	Oh , in that case I want two meat pizzas .
Text7	Clerk	Sure , the total will be the same .
Text7	User	Do you guys sell soda ?
Text7	Clerk	Yes , we sell 2 liter bottles , all pepsi products .
Text7	User	Great , I ’ ll take <quant> one 2 </quant> liter of Coke .
Text7	Clerk	Will <ref id='brown.65'> Pepsi </ref> work ?
Text7	User	I guess so , sure .
Text7	Clerk	Awesome , <refexp id='brown.65'> that </refexp> brings your total to $ 45 .
Text7	User	Okay , when will it be ready ?
Text7	Clerk	Around 5:30pm .
Text7	User	Okay , see you then .
Text7	Clerk	Thank you for your business !
Text8	Clerk	What can I get you ?
Text8	User	I ’ d like <ref id='brown.66'>  one <pizza_type> pepperoni </pizza_type> and <quant> one </quant> <topping> sausage </topping> </ref> .
Text8	Clerk	Size ?
Text8	User	Medium for <refexp id='brown.66'> both </refexp> , please .
Text8	Clerk	<refexp id='brown.66'> It </refexp> ’ ll be ready in <time> 20 minutes </time> , you can pay when you get here .
Text8	User	Thanks , see you soon .
Text9	Clerk	Hi , this is Pizza , How may I help you ?
Text9	User	Do you serve calzones ?
Text9	Clerk	Yes we do , it so happens that today we have a special , 2 calzones for $ 10 .
Text9	User	Wow great , can I get <ref id='brown.67'> a calzone with all your veggie toppings inside </ref> ?
Text9	Clerk	Yes , <refexp id='brown.67'> it </refexp> ’ s called the salad calzone .
Text9	User	Does <refexp id='brown.67'> it </refexp> still have cheese and sauce ?
Text9	Clerk	Yup ! Marinara and mozzarella .
Text9	User	Okay , I ’ ll have <ref id='brown.68'> <quant> two </quant> of those salad calzones </ref> and <refexp id='brown.68'> that </refexp> ’ s it .
Text9	Clerk	Awesome , <refexp id='brown.68'> that </refexp> will be $ 10 . Would you like to <modality> pick up </modality> or have <refexp id='brown.68'> it </refexp> delivered ?
Text9	User	I ’ ll have <refexp id='brown.68'> it </refexp> delivered .
Text9	Clerk	Sounds good , what address should we deliver to ?
Text9	User	123 Road street .
Text9	Clerk	Okay <refexp id='brown.68'> it </refexp> will arrive at <address> 6:00 pm </address>
Text9	User	Can I pay over the phone ?
Text9	Clerk	Yes , ma ’ am .
Text9	User	Excuse me , I ’ m a man . But anyway , my card number is <numeric> 123456789 </numeric> .
Text9	Clerk	Okay , would you like to add a tip to the order , <address> 15 % 20 % , 90 % </address> ?
Text9	User	0 % tip because you offended me .
Text9	Clerk	I ’ m sorry to hear that . I won ’ t add a tip to the card .
Text9	User	Okay , I ’ ll see you at 6pm then .
Text9	Clerk	Thank you for your business !
Text10	Clerk	Hi and welcome to the Pizza Palace , what would you like ?
Text10	User	I ’ d like <quant> two </quant> <size> large </size> mediteranean pizzas please , I have a hungry family .
Text10	Clerk	What is on a mediterranean pizza ?
Text10	User	<ref id='brown.69'> Olives , feta , and tzatziki sauce </ref> .
Text10	Clerk	Unfortunately , we don ’ t have any of <refexp id='brown.69'> those toppings </refexp> . Can I get you a different kind of pizza ?
Text10	User	Do you have <ref id='brown.70'> <pizza_type> meat lovers </pizza_type> pizza </ref> ?
Text10	Clerk	Yes we do , <refexp id='brown.70'> it </refexp> has <topping> sausage </topping> , <topping> bacon </topping> , and meatballs .
Text10	User	Sounds good , I ’ ll take <quant> two </quant> of <refexp id='brown.70'> those </refexp> , do you do delivery ?
Text10	Clerk	No , sorry , you ’ ll have to do <modality> pick up </modality> .
Text10	User	Okay then I will pick <refexp id='brown.70'> it </refexp> up , when will <refexp id='brown.66'> it </refexp> be ready ?
Text10	Clerk	About 20 minutes from now .
Text10	User	Okay sounds good . Do I pay when I arrive ?
Text10	Clerk	Yes , you can pay when you get here .
Text10	User	Okay , thanks !
Text11	Clerk	Hi and welcome to the Pizza Park , what can I get you ?
Text11	User	I ’ d like three pizzas , one cheese , one haiwaiian , and <quant> one </quant> <beverage> margarita </beverage>
Text11	Clerk	Sure , what size would you like ?
Text11	User	<quant> One </quant> <size> large </size> haiwaiian , one medium margarita , <quant> one </quant> <size> small </size> <pizza_type> cheese </pizza_type> .
Text11	Clerk	Okay , so <ref id='brown.71'> <quant> one </quant> <size> large </size> <pizza_type> hawaiian </pizza_type> , one medium margarita , and <quant> one </quant> <size> small </size> <pizza_type> cheese </pizza_type> </ref> . Got it .
Text11	User	When should I pick <refexp id='brown.71'> it </refexp> up ?
Text11	Clerk	You can pick <refexp id='brown.71'> it </refexp> up around 6:30 , <refexp id='brown.71'> it </refexp> ’ ll be about $ 35 .
Text11	User	Can I pay when I get there , I ’ d rather not use my card over the phone .
Text11	Clerk	Sure , but we only take cash here .
Text11	User	Okay sounds good ! Thank you for being so quick .
Text12	Clerk	This is johnny ’ s pizza , where we get you the greasiest cheese pizza for cheap .
Text12	User	Hi , what ’ s the price for your largest pizza size ?
Text12	Clerk	<ref id='brown.72'> Our monster size pizza </ref> is $ 20 , if you eat <refexp id='brown.72'> it </refexp> in <time> 10 minutes </time> , you get <refexp id='brown.72'> it </refexp> for free .
Text12	User	Even if I get <refexp id='brown.72'> it </refexp> <modality> delivery </modality> ? Do you sit and wait ?
Text12	Clerk	Yeah , just videotape it and post it to youtube with the hashtag # johnnymonster
Text12	User	Can you recommend any other pizza places around here ?
Text12	Clerk	I like the classics like <ref id='brown.73'> domino ’ s </ref> .
Text12	User	Okay , I think I might go with <refexp id='brown.73'> them </refexp> instead . Bye .
Text12	Clerk	Good choice , goodbye !
Text13	Clerk	Hi and welcome to Pizza Pizza Pizza , tell me how many pizzas you want .
Text13	User	Okay this is a complicated order , are you ready ?
Text13	Clerk	Let ’ s start with how many pizzas you want .
Text13	User	<ref id='brown.74'> 6 pizzas </ref> please .
Text13	Clerk	Okay , will <refexp id='brown.74'> they </refexp> all be different ?
Text13	User	<refexp id='brown.74'> Some </refexp> different , <refexp id='brown.74'> some </refexp> the same .
Text13	Clerk	Okay , tell me what is on the ones you want to be the same .
Text13	User	3 will be cheese pizza and 2 will be <topping> pepperoni </topping> , and <quant> 1 </quant> will be half vegetable and half <pizza_type> cheese </pizza_type>
Text13	Clerk	Okay , so <quant> 3 </quant> <pizza_type> cheese </pizza_type> , <quant> 2 </quant> <topping> pepperoni </topping> , and <quant> 1 </quant> half veg and half <pizza_type> cheese </pizza_type> . What size do you want the <pizza_type> cheese </pizza_type> pizzas to be ?
Text13	User	All 3 will be <size> large </size> <pizza_type> cheese </pizza_type> pizzas .
Text13	Clerk	Okay , and what size for <ref id='brown.75'> the <pizza_type> pepperoni </pizza_type> </ref> ?
Text13	User	<refexp id='brown.75'> Both </refexp> will be small .
Text13	Clerk	Okay , small , and for the half veg half <pizza_type> cheese </pizza_type> ?
Text13	User	Large .
Text13	Clerk	Okay , so <ref id='brown.76'> <quant> 3 </quant> <size> large </size> <pizza_type> cheese </pizza_type> , <quant> 2 </quant> <size> small </size> <pizza_type> pepperoni </pizza_type> , and <ref id='brown.77'> <quant> 1 </quant> <size> small </size> <pizza_type> half veg half cheese </pizza_type> </ref> </ref> . <refexp id='brown.76'> That </refexp> will be $ 50 .
Text13	User	Sorry <refexp id='brown.77'> the last pizza </refexp> should also be large .
Text13	Clerk	Oh sorry , <size> large </size> <pizza_type> half veg half cheese </pizza_type> . So <refexp id='brown.76'> that </refexp> ’ ll be $ 60 . Do you want to pick up or get <refexp id='brown.76'> it </refexp> delivered ?
Text13	User	Can we do pickup ?
Text13	Clerk	Yes , sure , do you want to pay now over the phone or when you arrive ?
Text13	User	I will pay when I arrive , in cash .
Text13	Clerk	Okay , <refexp id='brown.76'> they </refexp> ’ ll be ready in <time> 40 minutes </time> .
Text13	User	Sounds good , see you then .
Text14	Clerk	Welcome to Devin ’ s pizza , gourmet pizza at a low price !
Text14	User	I ’ ll have <ref id='brown.78'> a <pizza_type> cheese </pizza_type> pizza </ref> , I know <refexp id='brown.78'> it </refexp> ’ ll be ready in 20 so I ’ ll see you then .
Text14	Clerk	Wait , sorry . We don ’ t know the size of the pizza yet !
Text14	User	Oh right , a <size> small </size> , please .
Text14	Clerk	For only $ 1 you can upgrade to a <size> medium </size> pizza .
Text14	User	No thanks , I just want a <size> small </size> .
Text14	Clerk	Would you like a soda ?
Text14	User	Nope , just the <ref id='brown.79'> one small pizza </ref> . How much is <refexp id='brown.79'> that </refexp> ?
Text14	Clerk	<refexp id='brown.79'> That </refexp> will be $ 9.95 , Visa or Mastercard ?
Text14	User	I ’ d rather pay in cash when I get there .
Text14	Clerk	Okay sounds good . When should we have the pizza ready ?
Text14	User	If you can do <ref id='brown.80'> 20 minutes </ref> from now , <refexp id='brown.80'> that </refexp> would be great .
Text14	Clerk	Yes we can ! The pizza should be out of the oven at <ref id='brown.81'> <address> 5:15 pm </address> </ref>
Text14	User	Alright , see you <refexp id='brown.81'> then </refexp> .
Text14	Clerk	Goodbye !
Text15	Clerk	Hi , it ’ s The Pizza Place , how are you ?
Text15	User	I ’ m great , thanks for asking ! How ’ re you ?
Text15	Clerk	I ’ m doing good , been a long day making pizza though .
Text15	User	I can ’ t imagine , big game and all going on .
Text15	Clerk	Yeah , today ’ s supposed to be our busiest day of the year . Are you getting pizza for a watch party ?
Text15	User	Oh really ? Yes I am ! Got my grandkids over to support the SeaHorses .
Text15	Clerk	Yeah , go SeaHorses ! Alright , what can I get you ?
Text15	User	How about <ref id='brown.82'> <quant> 3 </quant> <size> large </size> <pizza_type> pepperoni </pizza_type> pizzas </ref> , the classic pizza .
Text15	Clerk	True , our most popular pie . Anything else ?
Text15	User	Nope <refexp id='brown.82'> that </refexp> ’ ll be it ! They just scored , did you see that ! ?
Text15	Clerk	Whoa ! Yeah , I can hear the guys in the kitchen going wild . Alright , your pizza ’ s gon na be $ 40 .
Text15	User	Nice ! Do you do delivery ?
Text15	Clerk	Of course , but it ’ s a busy night so it ’ ll be a while . <ref id='brown.83'> Your order </ref> will probably take an hour .
Text15	User	Ah , we can pick <refexp id='brown.83'> it </refexp> up instead if that will be faster .
Text15	Clerk	Yeah , <refexp id='brown.83'> it </refexp> ’ ll be ready in about half an hour .
Text15	User	Okay sounds , good . Can I pay now ?
Text15	Clerk	Yes you can pay over the phone . What ’ s your card number ?
Text15	User	My card is <numeric> 567856785678 </numeric> and expiration is <numeric> 13/2020 </numeric>
Text15	Clerk	You might want to get that card renewed , but I got your info down . You ’ re all set .
Text15	User	Thanks ! See you in 30 .
Text15	Clerk	Bye !
Text16	Clerk	Welcome to Little Italy , are you wanting dinein or <modality> take out </modality> ?
Text16	User	Take
Text16	Clerk	Okay , but I ’ ll just add that our pasta is to die for .
Text16	User	Do you guys put pasta on the pizzas ever ?
Text16	Clerk	No , that would be soggy .
Text16	User	Okay , fair point . What toppings do you have ?
Text16	Clerk	All of the usual ones , <topping> pepperoni </topping> , <topping> olives </topping> , <topping> mushrooms </topping> , <topping> sausage </topping> , etc .
Text16	User	Okay , can I get <ref id='brown.84'> <quant> one </quant> <size> medium </size> pizza with <topping> olives </topping> and <topping> mushrooms </topping> </ref> ?
Text16	Clerk	Yes we can do <refexp id='brown.84'> that </refexp> . Anything else ?
Text16	User	Do you have any anchovies ?
Text16	Clerk	We just ran out , so no .
Text16	User	Oh , okay , no anchovies . How about sardines ?
Text16	Clerk	We have <ref id='brown.85'> salmon </ref> , usually served on our sushi pizza .
Text16	User	No thanks , <refexp id='brown.85'> that </refexp> sounds kind of gross . I ’ ll just have <refexp id='brown.84'> the pizza I ordered </refexp>.
Text16	Clerk	Okay , remind me again , what was <refexp id='brown.84'> that pizza </refexp> ?
Text16	User	I wanted a <size> medium </size> pizza with <topping> olives </topping> and <topping> mushrooms </topping> .
Text16	Clerk	That ’ s right , <refexp id='brown.84'> that </refexp> will be $ <numeric> 18.60 </numeric>
Text16	User	Okay , can I pay with card ?
Text16	Clerk	Yes , we do card payment . Can I get your card information ?
Text16	User	My card number is <numeric> 0987654321 </numeric> and my expiration date is tomorrow .
Text16	Clerk	The payment was successful , the pizza will be ready for <modality> pick </modality>
Text16	User	Okay , great , see you then .
Text16	Clerk	Goodbye !
Text17	Clerk	Welcome to Great Pizza , what kind of pizza do you want ?
Text17	User	Hi .
Text17	Clerk	Hi , can I get you <ref id='brown.85'> a <size> small </size> , medium , or <size> large </size> pizza </ref> ?
Text17	User	<refexp id='brown.85'> That </refexp> ’ s a lot of choices , what kind of pizzas do you have ?
Text17	Clerk	Well , actually , I was thinking about adding one more size to the list , extra <size> large </size> , so if you thought we had lots of sizes it could have been a lot worse . But we have <size> small medium </size> and large of all our pizzas , most people like cheese , but we have other toppings : <pizza_type> pepperoni </pizza_type> , onion , <topping> green peppers </topping> , <topping> sausage </topping> , other stuff . What do you want ?
Text17	User	Wow . Maybe I should get just <ref id='brown.86'> a <pizza_type> cheese </pizza_type> pizza </ref> .
Text17	Clerk	Yeah , we can do <refexp id='brown.86'> that </refexp> for you , people love <ref id='brown.87'> our <pizza_type> cheese </pizza_type> pizzas </ref> , <refexp id='brown.87'> it </refexp> ’ s what we ’ re known for . You got ta tell me what size you want , though .
Text17	User	Okay . Medium please .
Text17	Clerk	Medium ? You sure ? Some people say medium because they ’ re expecting a certain size pizza but they really want a <size> large </size> . A large is only $ 2 more , do you want to upgrade ?
Text17	User	I think medium will be fine , thanks .
Text17	Clerk	Alright , if you ’ re sure . Do you want to pay over the phone or when you <modality> pick up </modality> ? We only do pickup , sorry . We tried to start doing delivery but <ref id='brown.88'> the delivery people </ref> were so flakey , we fired <refexp id='brown.88'> them all </refexp> .
Text17	User	Oh okay . I will pay when I get there .
Text17	Clerk	Alright , great , see you then , looking forward to it .
Text18	Clerk	Welcome to Pablo Pizzcaso , how may we help you ?
Text18	User	I ’ d like to get Chinese food , but I guess I ’ m getting pizza tonight .
Text18	Clerk	Oh , sorry we do not serve Chinese food here .
Text18	User	Yeah , I was just thinking aloud .
Text18	Clerk	Oh okay , well we can help you with pizza for sure . What can I get you ?
Text18	User	I don ’ t really like large pizzas .
Text18	Clerk	Oh okay , interesting . You are welcome to buy any kind of pizza you would like . First can I get a size ?
Text18	User	Yeah , medium .
Text18	Clerk	What kind of pizza ?
Text18	User	Just cheese . And just one pizza .
Text18	Clerk	Okay <ref id='brown.89'> just <pizza_type> cheese </pizza_type> , and just one </ref> .
Text18	User	How much will <refexp id='brown.89'> that </refexp> be ?
Text18	Clerk	<refexp id='brown.88'> That </refexp> will $ 12.50 , would you like to donate to the pizza society charity ?
Text18	User	No thank you , I do my own charitable giving .
Text18	Clerk	Okay , are you sure ?
Text18	User	Yeah , I ’ m sure .
Text18	Clerk	Okay , the pizza will be ready in <time> 30 minutes </time> .
Text18	User	Great , see you then .
Text18	Clerk	Bye !
Text19	Clerk	Hi , welcome to Azzip . What can I get you ?
Text19	User	I will have as much pizza as you can make , just kidding , <quant> 3 </quant> pizzas .
Text19	Clerk	Well , if you ever need to place a catering order , we just need <quant> 1 </quant> week notice . But we can do 3 pizzas .
Text19	User	No I ’ m okay sorry , I am a joker .
Text19	Clerk	Ha , ha . Okay , what kind of pizza ?
Text19	User	<quant> One </quant> <size> large </size> <pizza_type> cheese </pizza_type> , <quant> one </quant> <size> large </size> , meat lovers , and <quant> one </quant> <size> large </size> <pizza_type> buffalo chicken </pizza_type>
Text19	Clerk	Okay , <ref id='brown.90'> <quant> one </quant> <size> large </size> <pizza_type> cheese </pizza_type> , <quant> one </quant> <size> large </size> <pizza_type> meat lovers </pizza_type> , and <quant> one </quant> <size> large </size> buffalo chicken </ref> . <refexp id='brown.90'> That </refexp> ’ ll be $ 30 .
Text19	User	Okay awesome , when can I expect <refexp id='brown.90'> it </refexp> at my door ?
Text19	Clerk	What ’ s your address ?
Text19	User	<address> 123 Gugenheim Hall </address>
Text19	Clerk	Oh , actually our <modality> delivery </modality> boy just quit . Can you pick <refexp id='brown.90'> it </refexp> up ?
Text19	User	Oh dang , I ’ m sorry to hear that . Yes I can pick <refexp id='brown.90'> it </refexp> up . When will <refexp id='brown.90'> it </refexp> be ready ?
Text19	Clerk	In about 20 minutes . Do you want to pay when you get here ?
Text19	User	Yes please .
Text19	Clerk	Okay , see you then .
Text19	User	Chao !
Text19	Clerk	Adios !
Text20	Clerk	Welcome to Pizzamon , where we create pokemon themed pizzas !
Text20	User	Hi , so , what does that mean exactly ?
Text20	Clerk	So we have our Pikacheese pizza which is in the shape of pikachu ’ s head , we have squirtle ’ s seafood which is in the shape of squirtle ’ s shell , and we have bulbasaur ’ s veggie delight , which is just a veggie pizza actually .
Text20	User	Oh , interesting . What veggies are on the bulbasaur ’ s veggie delight pizza ?
Text20	Clerk	All kinds , including green bell peppers , spinach , <topping> olives </topping> , and tomatoes !
Text20	User	Hmm , what ’ s the cheapest pizza you sell ?
Text20	Clerk	The Pikacheese is the cheapest , with <size> large </size> selling for $ 12 , medium for $ 10 , and small for $ 8 .
Text20	User	How can I get the most toppings for the least amount of money ? I don ’ t want just a <pizza_type> cheese </pizza_type> pizza .
Text20	Clerk	You can add additional toppings of your choice for .50 a topping . So I would get <ref id='brown.91'> a Pikacheese </ref> and choose 3 toppings for <refexp id='brown.91'> it </refexp> to be cheaper than the bulbasaur ’ s veggie delight .
Text20	User	Okay , I want to do that . Can you choose 3 random veggie toppings for me ?
Text20	Clerk	How about , <topping> pineapple </topping> , <topping> ham </topping> , and <topping> onions </topping> ?
Text20	User	Pineapple and onion sounds good , but ham isn ’ t vegetarian . Can I have <topping> olives </topping> instead ?
Text20	Clerk	Yes I have <ref id='brown.92'> a <size> large </size> <pizza_type> Pikacheese </pizza_type> with <topping> pineapple </topping> , <topping> olives </topping> , and <topping> onions </topping> </ref> . Will <refexp id='brown.92'> that </refexp> be all ?
Text20	User	Yes , <refexp id='brown.92'> that </refexp> ’ s it . Is <refexp id='brown.92'> it </refexp> okay if I pay in change ?
Text20	Clerk	Sure that ’ s fine but you ’ ll have to come pick up <ref id='brown.93'> the pizza </ref> to pay with cash .
Text20	User	Okay , will <refexp id='brown.93'> it </ref> be ready in <time> 20 minutes </time> ?
Text20	Clerk	Yes , <refexp id='brown.93'> it </refexp> should be ready in <time> 20 minutes </time> .
Text20	User	Is it okay for me to come in about <time> 30 minutes </time> ?
Text20	Clerk	Yes . See you in <time> 30 minutes </time> .
Text20	User	Bye !
Abnormal1	Clerk	Hi this is John ’ s pizza how may I take your order ?
Abnormal1	User	Hi , I ’ d like <quant> three </quant> <size> large </size> <pizza_type> pepperoni </pizza_type> pizzas , please .
Abnormal1	Clerk	Sorry , can I put you on hold ?
Abnormal1	User	Sure .
Abnormal1	Clerk	Hi this is John ’ s pizza how may i take your order ?
Abnormal1	User	Hi , I think I was just speaking to you , I ’ m ordering <ref id='brown.94'> <quant> 3 </quant> <size> large </size> <pizza_type> pepperoni </pizza_type> pizzas </ref> ?
Abnormal1	Clerk	Got it , <refexp id='brown.94'> that </refexp> will be $ 50 ! Would you like to pickup or have <refexp id='brown.94'> it </refexp> delivered ?
Abnormal1	User	I ’ ll pick <refexp id='brown.94'> it </refexp> up and pay when I get there .
Abnormal1	Clerk	Sounds good , <refexp id='brown.94'> it </refexp> will be ready in <time> 30 minutes </time> .
Abnormal2	Clerk	Hi , this is a pizza parlor , how can I take your order ?
Abnormal2	User	2 pepperoni pizzas please
Abnormal2	Clerk	Okay , anything else ?
Abnormal2	User	A <size> large diet </size> <beverage> coke </beverage>
Abnormal2	Clerk	Okay cool , hold on . I have to do something real quick . *2 minutes*
Abnormal2	Clerk	Hi again , unfortunately our ovens just broke , so we can ’ t make your pizza . I can still get you a diet coke though .
Abnormal2	User	Oh darn , that ’ s unfortunate , no it ’ s okay , I ’ ll take my business elsewhere !
Abnormal2	Clerk	No please , we have the best diet coke in town !
Abnormal2	User	Goodbye .
Abnormal2	Clerk	Nooooooo…
Abnormal3	Clerk	Hello , welcome to Grover ’ s pizza .
Abnormal3	User	Hi , I ’ d like to order two pizzas please .
Abnormal3	Clerk	What kinds of pizza ?
Abnormal3	User	I ’ ll just have <quant> two </quant> vegg ( DISCONNECTION )
Abnormal3	Clerk	Hello , are you there ? I can ’ t hear you . Sorry I think we disconnected .
Abnormal4	Clerk	Hi , this is The Only Pizza Place in Town . How can I help you ?
Abnormal4	User	*bark* Hi , sorry my dogs are barking , one second .
Abnormal4	Clerk	That ’ s okay , let me know when you ’ re ready to order .
Abnormal4	User	Hi are you still there ?
Abnormal4	Clerk	Hi , yep , what can I get you ?
Abnormal4	User	3 pizzas and a 2 liter of soda
Abnormal4	Clerk	Okay great , first of all , what kind of soda ?
Abnormal4	User	*bark bark bark* Sorry , one second .
Abnormal4	Clerk	No worries .
Abnormal4	User	Hi , sprite please .
Abnormal4	Clerk	Okay got it , a 2 liter of Sprite . What kinds of toppings on your pizzas ?
Abnormal4	User	All cheese , some is for my *bark* dogs
Abnormal4	Clerk	Can dogs have <pizza_type> cheese </pizza_type> ?
Abnormal4	User	Sorry I was kidding
Abnormal4	Clerk	Oh haha , good joke . Okay so that comes to $ 50 . How do you want to pay ?
Abnormal4	User	My card is <numeric> 908765 </numeric> .
Abnormal4	Clerk	Great thanks , do you want to do pickup or delivery ?
Abnormal4	User	Delivery please , my address is <numeric> 789 </numeric> the best house on the block
Abnormal4	Clerk	Okay great , our driver will be there in <time> 20 minutes </time> .
Abnormal4	User	Sounds good ! Thanks .
Abnormal4	Clerk	You ’ re welcome , bye .
