Conversation	Speaker	Transcript
Spoken 5	Clerk	So , <ref id='drizin.59'> thin </ref> is the thinnest crust , um , <refexp id='drizin.59'> it </refexp> 's , <refexp id='drizin.59'> it </refexp> 's very thin . Um , <refexp id='drizin.59'> it </refexp> 's more crunchy than the other crusts . Regular is probably just , you know , like whatever comes to mind when you normally think of pizza , deep dish , is a , an especially thick crust , and uh yeah , and then <ref id='drizin.60'> the gluten-free </ref> is regular but <refexp id='drizin.61'> it </refexp> just does n't have any gluten in <refexp id='drizin.60'> it </refexp> .
Spoken 5	User	Uh , regular , <refexp id='drizin.61'> all of them </refexp> .
Spoken 5	Clerk	Okay , um , so now , I can repeat your whole order back to you , is that okay ?
Spoken 5	User	Go for it .
Spoken 5	Clerk	Okay , so you wanted one um , <size> large </size> <pizza_type> pepperoni </pizza_type> , <quant> one </quant> <size> small </size> <pizza_type> vegan supreme </pizza_type> , and these are all regular , um , <quant> one </quant> <size> medium </size> <pizza_type> meat lovers </pizza_type> with <topping> extra pineapple </topping> , um , so actually <ref id='drizin.62'> meat lovers </ref> does n't have <topping> pineapple </topping> , do you just want me to add <topping> pineapple </topping> to <refexp id='drizin.62'> that </refexp> ?
Spoken 5	User	That would be , yeah .
Spoken 5	Clerk	Okay .
Spoken 5	User	What I asked for .
Spoken 5	Clerk	So then , um , <ref id='drizin.63'> <quant> two </quant> <pizza_type> four cheese </pizza_type> , <pizza_type> four cheese </pizza_type> pizzas </ref> , and <refexp id='drizin.63'> they </refexp> 're both large , and also regular , and you have <address> five bread sticks , six cheese </address> sticks , and four random drinks , um , that are n't mineral water . Is that everything ?
Spoken 5	User	That all sounds fine . It sounds , it sounds like it 'll be good . It 's not my credit card .
Spoken 5	Clerk	Okay , um , yeah , so do you want me to tell you your total ?
Spoken 5	User	No , I do n't need to know . It 's good .
Spoken 5	Clerk	Okay . Um , and , so , did you want this pickup or delivery ?
Spoken 5	User	Do you deliver to like , if we had a party , you could just bring it all , I do n't have to come get it ?
Spoken 5	Clerk	Do we deliver to where ?
Spoken 5	User	Like parties .
Spoken 5	Clerk	Oh to parties . Yeah , we deliver anywhere within a five mile radius .
Spoken 5	User	If we 're like , like is <numeric> 5.5 </numeric> miles doable ? You know , since it 's such a big order ?
Spoken 5	Clerk	Yeah , we , we , we can bend the rules a little bit for that , especially since it 's such a <size> large </size> order , we like to reward our CUSTOMERs .
Spoken 5	User	Neat . Well it sounds good . Anything , am I good ? Can I go ? I got stuff to do , you know .
Spoken 5	Clerk	And do you want to pay for it now , or later ?
Spoken 5	User	Uh , I 'll pay for it later .
Spoken 5	Clerk	Okay .
Spoken 5	User	Later 's fine .
Spoken 5	Clerk	Then , uh , we just need your address .
Spoken 5	User	Uh , <ref id='drizin.64'> 123 Elm Street </ref> .
Spoken 5	Clerk	Okay . <refexp id='drizin.64'> That </refexp> 's <numeric> 123 </numeric> Elm Street ?
Spoken 5	User	Yeah .
Spoken 5	Clerk	Okay . Thank you for ordering from Tony 's Authentic Italian Pizzeria .
Spoken 5	User	Cool . Bye .
Text 1	User	hi is this tony 's pizza
Text 1	Clerk	Yes , how can I help you ?
Text 1	User	can I get <ref id='drizin.66'> <quant> 1 </quant> <size> small </size> <pizza_type> meat lovers </pizza_type> pizza <modality> delivered </modality> </ref>
Text 1	Clerk	Yes , what kind of crust do you want ?
Text 1	User	idk normal
Text 1	Clerk	<ref id='drizin.65'> Regular </ref> ?
Text 1	User	sure <refexp id='drizin.65'> that </refexp> works
Text 1	Clerk	Okay , <refexp id='drizin.66'> that </refexp> will be $ 12.00 for the pizza and $ 3.00 for <modality> delivery </modality> . Do you want to pay now or when the food arrives ?
Text 1	User	now
Text 1	Clerk	Okay , what is your card company ?
Text 1	User	mycard
Text 1	Clerk	Okay , and your card number ?
Text 1	User	<numeric> 12345 </numeric>
Text 1	Clerk	Okay , are expiration date ?
Text 1	User	<ref id='drizin.67'> end of year </ref>
Text 1	Clerk	Got <refexp id='drizin.67'> it </refexp> . And name on the card ?
Text 1	User	Leesa Bennett
Text 1	Clerk	Okay , Leesa , and what address should we deliver the pizza too ?
Text 1	User	<address> 123 elm st </address>
Text 1	Clerk	Okay , your pizza will arrive at <address> 123 elm street within 30 minutes </address> .
Text 1	User	k thx
Text 1	Clerk	Thank you for choosing Tony 's Pizza !
Text 2	User	Hi ! How much is <ref id='drizin.68'> a Hawaiian pizza </ref> ?
Text 2	Clerk	Hi there ! It depends on the size of pizza and the type of crust you want on <refexp id='drizin.68'> it </refexp> , or if you want <refexp id='drizin.68'> it </refexp> <crust> gluten free </crust> . <refexp id='drizin.68'> It </refexp> ranges from $ 10-21
Text 2	Clerk	We offer thin crust , regular crust , deep dish and <crust> gluten free </crust> in small , medium and <size> large </size>
Text 2	User	How much for <ref id='drizin.69'> a <size> small </size> <crust> thin </crust> crust Hawaiian pizza </ref> ?
Text 2	Clerk	<refexp id='drizin.69'> That </refexp> would be $ <numeric> 10 </numeric>
Text 2	User	Do you have any salads ?
Text 2	Clerk	We do ! We have a green salad and a Caesar salad
Text 2	User	What about sides ?
Text 2	Clerk	our other sides are bread sticks and <topping> cheese sticks </topping>
Text 2	User	Do you have lemonade ?
Text 2	Clerk	unfortunately we do n't , but we have lemon soda
Text 2	User	orange soda ?
Text 2	Clerk	Yes we have orange soda
Text 2	User	I 'll get the <size> small </size> <crust> thin </crust> crust Hawaiian pizza and <beverage> orange soda </beverage>
Text 2	Clerk	Sounds good ! Do you want to pick up <ref id='drizin.70'> your order </ref> in store or have <refexp id='drizin.70'> it </refexp> delivered ( which costs $ 3 extra ) ?
Text 2	User	<modality> pick up </modality>
Text 2	Clerk	Great ! Would you like to pay now or once you arrive ?
Text 2	User	when I arrive
Text 2	Clerk	Alright , your order should be ready in <time> 15 minutes </time> . Anything else I can help you with today ?
Text 2	User	No
Text 2	Clerk	Thank you for coming to Tony 's Pizza , and have a great day !
Text 2	User	Thanks
Text 3	User	hi I need pizza for Friday
Text 3	Clerk	which Friday ?
Text 3	User	this friday
Text 3	Clerk	Okay , this Friday
Text 3	Clerk	What time ?
Text 3	User	before 8
Text 3	Clerk	What time before 8 ?
Text 3	User	i guess <quant> 7 </quant>
Text 3	Clerk	7 a.m. or 7 p.m. ?
Text 3	User	pm
Text 3	Clerk	Okay , 7 p.m. this Friday
Text 3	Clerk	What kind of <ref id='drizin.71'> pizza </ref> ?
Text 3	User	well <refexp id='drizin.72'> its </refexp> for <quant> 50 </quant> people
Text 3	Clerk	Okay , what kinds of pizza would you like ?
Text 3	User	what 's good
Text 3	Clerk	Our most popular are <ref id='drizin.73'> 4 Cheese , Pepperoni , and Meat Lovers </ref>
Text 3	User	k some of <refexp id='drizin.73'> those </refexp> then
Text 3	Clerk	How many 4 Cheese pizzas would you like ?
Text 3	User	i want the same number of <refexp id='drizin.73'> each </refexp>
Text 3	User	how many to serve <quant> 50 </quant>
Text 3	User	What number is that ?
Text 3	Clerk	I would say get <ref id='drizin.74'>  <quant> 3 </quant> of each </ref>
Text 3	Clerk	Large
Text 3	User	k how much is <refexp id='drizin.74'> that </refexp>
Text 3	Clerk	Does that sound okay ?
Text 3	User	yeah whats the total
Text 3	Clerk	The cost depends on if you would like thin , regular , deep dish , or gluten free crust . What kind of crust do you want ?
Text 3	User	<crust> regular </crust>
Text 3	Clerk	Okay , <ref id='drizin.75'> 9 regular crust large pizzas </ref> will be $ <numeric> 126 </numeric>
Text 3	Clerk	Would you like <refexp id='drizin.75'> them </refexp> delivered for an extra $ 3 dollars or would you like to pick <refexp id='drizin.75'> them </refexp> up for free ?
Text 3	User	<modality> delivered </modality>
Text 3	Clerk	Okay , also would you like any drinks or sides with the pizzas ?
Text 3	User	what do you have
Text 3	Clerk	For sides , we have bread sticks , cheese sticks , green salad , and Caesar salad
Text 3	Clerk	For drinks , we have <ref id='drizin.76'>  cola , root beer , orange soda , lemon soda , mineral water , and ginger ale </ref>
Text 3	User	how big are <refexp id='drizin.76'> those </refexp>
Text 3	Clerk	The sides or the drinks ?
Text 3	User	<ref id='drizin.77'>  drinks </ref>
Text 3	Clerk	<refexp id='drizin.77'> They </refexp> 're the <size> large </size> <address> 2 liter bottles </address>
Text 3	User	cool
Text 3	User	2 orange
Text 3	User	2 lemon
Text 3	User	2 cola
Text 3	Clerk	Okay , 2 orange sodas , 2 lemon sodas , and 2 colas ?
Text 3	User	yup
Text 3	User	<address> 2 bread sticks 2 cheese sticks 1 salad too </address>
Text 3	Clerk	Okay , 2 bread sticks , 2 cheese sticks , and <quant> 1 </quant> salad . Is there anything else you 'd like to add to your order ?
Text 3	User	nah
Text 3	Clerk	Okay , <ref id='drizin.78'>  <address> 3 4 Cheese pizzas , 3 Meat Lovers pizzas , 3 Pepperoni pizzas , 2 bread sticks , 2 cheese sticks , 1 salad , 2 orange sodas , 2 lemon sodas </address> , and 2 colas </ref> . Did I miss anything ?
Text 3	User	<refexp id='drizin.78'> that </refexp> 's all
Text 3	Clerk	Okay , was the salad a green salad or a Caesar salad ?
Text 3	User	caesar
Text 3	Clerk	Okay , <ref id='drizin.79'>  <address> 3 regular crust large 4 Cheese pizzas , 3 regular crust large Meat Lovers pizzas , 3 regular crust large Pepperoni pizzas , 2 bread sticks , 2 cheese sticks , 1 Caesar salad , 2 orange sodas , 2 lemon sodas </address> , and 2 colas </ref> . Is <refexp id='drizin.79'> that </refexp> all correct ?
Text 3	User	yup
Text 3	Clerk	<refexp id='drizin.79'> That </refexp> will be a total of $ 194.00 with <modality> delivery </modality> fees included . What address should <refexp id='drizin.79'> this </refexp> be delivered to ?
Text 3	User	<address> 123 elm st </address>
Text 3	Clerk	Alright , 123 elm st. Would you like to pay now or when <refexp id='drizin.79'> it </refexp> 's delivered Friday at 7p.m . ?
Text 3	User	now
Text 3	Clerk	Okay , what kind of card do you have ?
Text 3	User	mycard
Text 3	Clerk	Alright , mycard . What is the card number ?
Text 3	Clerk	alright , 12345 . What 's the expiration date ?
Text 3	User	end of year
Text 3	Clerk	Okay , end of year , and lastly what 's the name on the card ?
Text 3	User	Karen Smith
Text 3	Clerk	Okay , Karen Smith . Your order will be delivered at 7p.m . this Friday . Thank you for choosing Tony 's Pizza and have a great week !
Text 4	User	Hi , does Tony 's sell slices or just whole pizzas ?
Text 4	Clerk	Just whole pizzas
Text 4	User	Oh ok that might be a problem
Text 4	User	I have <quant> seven </quant> people who all want different pizzas
Text 4	Clerk	well we have small pizzas if that helps
Text 4	User	Do you do any half and half pizzas ?
Text 4	Clerk	no sorry
Text 4	User	Okay , this might be a long order
Text 4	User	the first person wants a pizza with <topping> bacon </topping> , <topping> sausage </topping> , and <topping> green peppers </topping>
Text 4	User	<crust> thin </crust> crust I think
Text 4	User	and we 'll make it <size> small </size>
Text 4	Clerk	okay
Text 4	User	Second person wants a <pizza_type> veggie supreme </pizza_type> thin crust
Text 4	User	also <size> small </size>
Text 4	Clerk	okay
Text 4	User	Person three just wants a pizza with <topping> cheddar cheese </topping> on <crust> regular </crust> crust
Text 4	User	these are all gon na be <size> small </size>
Text 4	Clerk	okay
Text 4	User	<ref id='drizin.80'>  Person four </ref> does n't like cheese , vegetables , or meat , what do you recommend for <refexp id='drizin.80'> them </refexp> ?
Text 4	Clerk	could do vegan but no veggies , so just a red pizza
Text 4	User	Okay , how about <ref id='drizin.81'>  a vegan no veggies </ref> but with <topping> pineapple </topping> , can we do <refexp id='drizin.81'> that </refexp>?
Text 4	Clerk	sure
Text 4	User	Awesome , the fifth person and the sixth person both want <ref id='drizin.82'>  <pizza_type> 4 cheese </pizza_type> </ref> but person 5 wants <refexp id='drizin.82'> it </refexp> with no mozzarella and person 6 does n't want <topping> swiss </topping>
Text 4	Clerk	okay
Text 4	User	The last person wants <pizza_type> veggie supreme </pizza_type> but with <topping> ham </topping>
Text 4	Clerk	okay
Text 4	User	Also we 'll get <quant> 3 </quant> <side> bread sticks </side> , <quant> 3 </quant> <side> cheese sticks </side> , and <quant> 3 </quant> <beverage> colas </beverage>
Text 4	User	that should be it
Text 4	Clerk	okay then you want ( <address> 1 ) small thin crust w/ bacon sausage and green peppers ( 2 ) small thin crust veggie supreme ( 3 ) small regular cheddar cheese ( 4 ) small vegan no veggies w/ pineapple ( 5 ) small 4 cheese no mozzarella ( 6 ) small 4 cheese no swiss ( 7 ) </address> <size> small </size> <pizza_type> veggie supreme w/ ham </pizza_type> . Plus <quant> 3 </quant> <side> bread sticks </side> , <quant> 3 </quant> <side> cheese sticks </side> and <quant> 3 </quant> <beverage> colas </beverage> , right ?
Text 4	User	Yes
Text 4	Clerk	what type crust for pizzas 4-7 ?
Text 4	User	hold on I have to ask them
Text 4	User	ok I 'm back they are want <crust> regular </crust> , and we need to add <quant> one </quant> <side> green salad </side>
Text 4	Clerk	okay
Text 4	User	do n't worry about the total
Text 4	User	we do n't need to know
Text 4	Clerk	alright then delivery or pickup ?
Text 4	User	<modality> delivery </modality>
Text 4	User	to <address> 123 elm st </address>
Text 4	Clerk	cool should be there in <time> 25 minutes </time> or so
Text 4	User	awesome thanks !
Text 5	User	Hi i 'd like 2 pizzas for <modality> pickup </modality> please
Text 5	Clerk	What 's the name for the order ?
Text 5	User	Karen Murphy
Text 5	Clerk	What kind of pizzas
Text 5	User	<ref id='drizin.84'>  <size> large </size> <pizza_type> 4 cheese </pizza_type> </ref> with <topping> extra cheddar </topping> plus <topping> bacon </topping> and <size> large </size> <crust> gluten free </crust> vegan
Text 5	Clerk	what kind of crusts
Text 5	User	<crust> regular </crust> and <crust> thin </crust>
Text 5	Clerk	we ca n't do gluten free thin crust
Text 5	User	<crust> regular </crust>
Text 5	Clerk	we ca n't do gluten free regular either
Text 5	User	what can you do ?
Text 5	Clerk	just <crust> gluten free </crust>
Text 5	User	oh ok
Text 5	Clerk	So $ <numeric> 39.50 </numeric>
Text 5	Clerk	Delivery or pickup
Text 5	Clerk	?
Text 5	User	i order from you every week , is n't there <ref id='drizin.83'>  a discount for regulars </ref> ?
Text 5	Clerk	<refexp id='drizin.83'> that </refexp> was discontinued
Text 5	User	my family has been coming to your pizza for over 10 years , we order from you every week
Text 5	Clerk	do you have any coupons ?
Text 5	User	No
Text 5	Clerk	Plus $ 3 if you want <modality> delivery </modality>
Text 5	User	What 's your name ?
Text 5	Clerk	Emily
Text 5	User	Are you the manager Emily ?
Text 5	Clerk	No
Text 5	User	Well let your manager know you need to respect your regular customers more
Text 5	Clerk	I 'll let her know that
Text 5	User	when will <refexp id='drizin.84'> it </refexp> be ready
Text 5	Clerk	I ca n't tell her for a while , she 's on vacation
Text 5	User	okay
Text 5	User	when can i <modality> pick up </modality> the pizza
Text 5	Clerk	Oh sorry I thought you wanted delivery , I put you down for <ref id='drizin.85'> <modality> delivery </modality> </ref> already on the register
Text 5	Clerk	Is <refexp id='drizin.85'> that </refexp> cool or should I change <refexp id='drizin.85'> it </refexp> ?
Text 5	User	yes i said pickup
Text 5	Clerk	Ok it  's gon na take a couple minutes for me to figure out how to change <refexp id='drizin.85'> it </refexp>
Text 5	Clerk	Ok <refexp id='drizin.85'>  it </refexp> 's good now
Text 5	Clerk	<refexp id='drizin.84'> It </refexp> 'll be ready in <time> 20 minutes </time>
Text 5	User	ill pay when i arrive
Text 5	User	ok
Text 5	Clerk	Got it
Text 5	Clerk	what name for the order ?
Text 5	User	Karen Murphy
Text 5	Clerk	See you in <time> 20 minutes </time>
Text 6	User	Hi , <quant> two </quant> <size> large </size> <crust> regular </crust> crust Hawaiian pizzas , 2 orders of bread sticks , and 2 orange sodas please
Text 6	Clerk	Alright , do you want delivery or pickup ?
Text 6	User	Is there free delivery ?
Text 6	Clerk	No sorry , <refexp id='drizin.85'> it </refexp> 's <address> $ 3 extra </address>
Text 6	User	Pickup then
Text 6	Clerk	Alright can I have your name
Text 6	User	Maddie
Text 6	Clerk	Alright Maddie <refexp id='drizin.84'> that </refexp> will be $ 49 , do you want to pay now or once you arrive ?
Text 6	User	I 'll pay when I get there
Text 6	Clerk	Alright <refexp id='drizin.84'> it </refexp> should be ready in <time> 25 minutes </time>
Text 6	User	Okay , awesome ! Thank you !
Text 7	User	Hi could I please get <quant> two </quant> <size> large </size> pizzas for tonight around 6 ?
Text 7	Clerk	Sure thing ! What kind of pizzas are you looking for ? My person favorite is <ref id='drizin.86'> the Hawaiian </ref> with <topping> bacon </topping> and <topping> black olives </topping> . Is <refexp id='drizin.86'> that </refexp> something you 'd be interested in trying ?
Text 7	User	just plain
Text 7	Clerk	Are you sure , there are a lot of great toppings at Tony 's Pizza !
Text 7	User	maybe another time , my kids are pretty picky eaters haha
Text 7	Clerk	Oh , that 's too bad . What about you , do you want toppings on your pizza ?
Text 7	User	actually yeah pepperoni on one is fine
Text 7	Clerk	Okay , <ref id='drizin.87'> <quant> 1 </quant> <size> large </size> <pizza_type> plain </pizza_type> pizza and <quant> 1 </quant> <size> large </size> <pizza_type> pepperoni </pizza_type> </ref> . What kind of crust would you like for <refexp id='drizin.87'> them </refexp> ?
Text 7	User	<crust> regular </crust> and thin please
Text 7	Clerk	Have you ever tried deep dish before ?
Text 7	User	in Chicago once yes
Text 7	Clerk	Well we have <ref id='drizin.88'> <crust> deep dish </crust> crust </ref> available right here in our own town at Tony 's Pizza !
Text 7	User	sorry once you have <refexp id='drizin.88'> it </refexp> in the best place you ca n't have <refexp id='drizin.88'> it </refexp> anywhere else
Text 7	User	it 's like new York pizza
Text 7	Clerk	But you 're having pizza now
Text 7	User	huh
Text 7	Clerk	Well , if I ca n't change your mind , you want <quant> 1 </quant> <size> large </size> <pizza_type> plain </pizza_type> pizza with <crust> regular </crust> crust and <quant> 1 </quant> <size> large </size> <pizza_type> pepperoni </pizza_type> with <crust> thin </crust> crust ?
Text 7	User	yes please
Text 7	Clerk	Would you like pickup or delivery ?
Text 7	User	<modality> pickup </modality> please
Text 7	Clerk	Alright , your total will be $ 28.00 . Would you like to pay now or at Tony 's ?
Text 7	User	when I come in
Text 7	Clerk	Alright , what name for the order ?
Text 7	User	Michelle
Text 7	Clerk	Okay , Michelle , your order will be ready in <time> 17 minutes </time> ! Thank you for choosing Tony 's !
Text 8	User	Tony 's ?
Text 8	Clerk	yes
Text 8	User	1 pizza please
Text 8	Clerk	what kind
Text 8	User	the one with a bunch of meat
Text 8	Clerk	okay what size and crust
Text 8	User	<size> large </size>
Text 8	User	<crust> normal </crust>
Text 8	Clerk	$ 14 pickup or <modality> delivery </modality>
Text 8	User	I 'm already on my way
Text 8	Clerk	your name ?
Text 8	User	Josephine
Text 8	Clerk	be ready in <numeric> 10 </numeric>
Text 8	User	I 'll be there in <time> 15 </time>
Text 8	Clerk	okay thanks for choosing Tonys
Text 9	User	Hi do you sell custom pizzas ?
Text 9	Clerk	Hello ! Yes , we do sell custom pizzas at Tony 's Authentic Italian Pizzeria ! We also have 6 specialty pizzas to choose from .
Text 9	User	alright good because I 'm allergic to <topping> mushrooms </topping> so I want to be sure it has <name> none </name>
Text 9	Clerk	Yes , none of the pizzas have to have <topping> mushrooms </topping> .
Text 9	User	Great ! Okay I 'll take <ref id='drizin.89'>  a <size> large </size> pizza with lots of cheese and a <size> large </size> with lots of meat </ref>
Text 9	Clerk	Is <refexp id='drizin.89'> that </refexp> two pizzas ?
Text 9	User	yes
Text 9	Clerk	What kind of crust would you like for <refexp id='drizin.89'>  those pizzas </refexp> ?
Text 9	User	there 's different types ?
Text 9	Clerk	Yes , we have four different types : thin , regular , deep dish , and <crust> gluten free </crust>
Text 9	User	Oh great ! Then i 'll get regular for the meat and thin for the <pizza_type> cheese </pizza_type>
Text 9	Clerk	Okay , what kind of cheese do you want on the <pizza_type> cheese </pizza_type> pizza ?
Text 9	User	um the usual i guess
Text 9	Clerk	Do you want  <ref id='drizin.90'> the <pizza_type> 4 cheese </pizza_type> pizza </ref> ?
Text 9	User	ooh what 's <refexp id='drizin.90'> that </refexp> one ?
Text 9	Clerk	It has all four cheeses that we offer : mozzarella , <topping> cheddar </topping> , <topping> swiss </topping> , and <topping> provolone </topping>
Text 9	User	Great I 'll take <refexp id='drizin.90'> that </refexp> one @
Text 9	User	!
Text 9	Clerk	And for the meat pizza , did you want the <pizza_type> meat lovers </pizza_type> ?
Text 9	User	sure sounds good
Text 9	Clerk	Okay , so you would like <ref id='drizin.91'> a <size> large </size> <pizza_type> thin crust 4 cheese </pizza_type> pizza and a <size> large </size> <crust> regular </crust> crust meat lovers pizza </ref> ?
Text 9	User	yup sounds good !
Text 9	Clerk	Anything else ?
Text 9	User	<refexp id='drizin.91'> that </refexp> will be all thanks
Text 9	Clerk	Okay , pickup or delivery ?
Text 9	User	<modality> pickup </modality> please , and can I pay when I arrive ?
Text 9	Clerk	Yes , your total will be $ 28.00 . What 's your name for the order ?
Text 9	User	Marie
Text 9	Clerk	Okay , great ! Your order will be ready in <time> 20 minutes </time> Marie !
Text 9	User	Thanks so much , have a good night !
Text 10	User	Hi , I got <ref id='drizin.92'> a coupon </ref> in the mail for my birthday , buy one pizza get <quant> one </quant> free . Can I use <refexp id='drizin.92'> it </refexp> now ?
Text 10	Clerk	Happy Birthday ! And sure , I just need the 4 numbers on the bottom right
Text 10	User	Thank you ! <numeric> 1234 </numeric>
Text 10	Clerk	Great ! What pizzas would you like ?
Text 10	User	We 're vegetarians but we do n't like <topping_type> cheese </topping_type>
Text 10	Clerk	Okay well there 's our vegan pizza or our <pizza_type> veggie supreme </pizza_type> pizza which we can hold the mozzarella on , or you can create your own pizza without cheese and add any of our vegetable toppings
Text 10	Clerk	or pineapple too
Text 10	User	Got it , okay I think <ref id='drizin.93'> the vegan pizza </ref> should be good . 2 of <refexp id='drizin.92'> those </refexp> please
Text 10	Clerk	okay what size for <refexp id='drizin.93'>  those </refexp> ?
Text 10	User	<size> large </size>
Text 10	Clerk	okay <quant> 2 </quant> <size> large </size> <pizza_type> vegan </pizza_type> pizzas . What type of crust would you like on each ?
Text 10	User	How thin is the <ref id='drizin.94'> thin crust </ref> ?
Text 10	Clerk	I 'd say <refexp id='drizin.94'> it </refexp> 's about half an inch , <refexp id='drizin.94'> it </refexp> 's <name> pretty crispy </name>
Text 10	User	One thin and one thick crust please
Text 10	Clerk	We have thin , regular and deep-dish as our crust options , so for the thick one do you want regular or deep-dish ?
Text 10	User	<crust> regular </crust>
Text 10	Clerk	Okay so far you want <ref id='drizin.95'> <quant> 1 </quant> <size> large </size> <crust> thin </crust> crust vegan pizza and <quant> 1 </quant> <size> large </size> <crust> regular </crust> crust vegan pizza </ref> , right ?
Text 10	User	yes , and <refexp id='drizin.95'> that </refexp> should be all
Text 10	Clerk	Alright great ! For <ref id='drizin.96'> the two pizzas </ref> it comes to $ 14 after the coupon . Would you like to pickup in store or have <refexp id='drizin.96'> it </refexp> delivered for a fee of $ 3 ?
Text 10	User	Delivery , please . Our address is <address> 123 elm st </address> .
Text 10	Clerk	Great so your total is $ 18 . Would you like to pay now or when <refexp id='drizin.96'> it </refexp> arrives ?
Text 10	User	When <refexp id='drizin.96'> it </refexp> arrives , and should n't <refexp id='drizin.96'> it </refexp> be $ 17.00 ?
Text 10	Clerk	I 'm sorry , my mistake ! Yes your total will be $ 17 . Your order should arrive in about <time> 25 minutes </time> .
Text 10	Clerk	Thank you for choosing Tony 's , and Happy Birthday !
Text 10	User	Thank you !
Text 11	User	when do you close
Text 11	Clerk	What day ?
Text 11	User	tonight
Text 11	Clerk	10p.m .
Text 11	User	is <modality> delivery </modality> different ?
Text 11	Clerk	No , sorry . We stop taking delivery orders at 9:50 .
Text 11	User	then can I get <quant> two </quant> pizzas and some <side> garlic knots delivered </side> around 8 tonight ?
Text 11	Clerk	We do n't have garlic knots , but some sides we do have are bread sticks and <pizza_type> cheese </pizza_type> sticks .
Text 11	User	okay 1 of each then
Text 11	Clerk	Alright , 1 side of bread sticks and <quant> 1 </quant> side of cheese sticks . What kind of pizzas would you like ?
Text 11	User	<quant> 1 </quant> <size> large </size> <crust> deep dish </crust> with all the meats and <topping> extra bacon </topping> and large with all the cheeses
Text 11	Clerk	Okay , what type of crust would you like the second pizza to have ?
Text 11	User	normal i guess
Text 11	Clerk	We have <ref id='drizin.97'> <crust> regular </crust> </ref> , is <refexp id='drizin.97'> that </refexp> alright ?
Text 11	User	alright
Text 11	Clerk	So <quant> one </quant> <size> large </size> <crust> deep dish </crust> pizza with <topping> pepperoni </topping> , <topping> ham </topping> , <topping> bacon </topping> , and <topping> sausage </topping> with <topping> extra bacon </topping> and <quant> one </quant> <size> large </size> <crust> regular </crust> crust <pizza_type> 4 cheese </pizza_type> pizza ?
Text 11	Clerk	and 1 bread sticks and <quant> 1 </quant> <beverage> cheese sticks </beverage>
Text 11	User	actually no <topping> ham </topping>
Text 11	Clerk	Okay , so <quant> one </quant> <size> large </size> <crust> deep dish </crust> pizza with <topping> pepperoni </topping> , <topping> bacon </topping> , and <topping> sausage </topping> with <topping> extra bacon </topping> and <quant> one </quant> <size> large </size> <crust> regular </crust> crust <pizza_type> 4 cheese </pizza_type> pizza , <quant> 1 </quant> side of bread sticks , and <quant> 1 </quant> side of cheese sticks ?
Text 11	User	yes that 's it
Text 11	Clerk	Okay , that will be $ 57.50 . Would you like pickup or delivery ?
Text 11	User	when will it be ready ?
Text 11	Clerk	20 minutes
Text 11	User	ill pickup and pay then
Text 11	Clerk	alright , thank you for choosing Tony 's !
Text 12	User	Hi , I 'll take a <size> medium </size> <pizza_type> 4 Cheese </pizza_type> Pizza with <topping> olives </topping> on <crust> regular </crust> crust , 1 order of bread sticks , and a cola . I want it delivered to <address> 123 elm st. </address> please .
Text 12	Clerk	<modality> delivery </modality> is $ <quant> 3 </quant> <size> extra </size>
Text 12	User	That 's fine
Text 12	Clerk	$ 22.50 total , wan na pay now or when its delivered ?
Text 12	User	Now please
Text 12	Clerk	name , number and expriration on the card ?
Text 12	User	Jennifer Carlsdale , Mycard , 12345 , end of the year
Text 12	Clerk	should be there in <time> 25 minutes </time> , thanks for choosing Tony 's
Text 12	User	Alright , thanks !
Text 13	User	Hi I 'd like to order a pizza and <quant> two </quant> drinks for <modality> delivery </modality>
Text 13	Clerk	You 're going to need to be more specific
Text 13	User	Yeah I know , give me a minute just finalizing what I want
Text 13	User	okay large Hawaiian , <size> large </size> <pizza_type> 4 cheese </pizza_type> with <topping> pepperoni </topping> and a lemon soda and and ginger ale
Text 13	Clerk	Pickup or <modality> delivery </modality> ?
Text 13	User	Last week they gave me a orange soda instead of lemon and I called and they said I could get a free one , just had to tell them it 's <name> Marissa </name>
Text 13	Clerk	Okay , did they tell you if they wrote <ref id='drizin.98'> a note </ref> about it and where they left <refexp id='drizin.98'> it </refexp> ?
Text 13	User	they just said to say it 's Marissa and explain what happened , they should have let you know
Text 13	Clerk	Well normally we 're supposed to leave a note about that
Text 13	User	so because someone forgot I do n't get the drink I deserve ?
Text 13	User	This is ridiculous
Text 13	Clerk	I can ask around and see if anyone heard about this last week
Text 13	Clerk	Just give me one moment
Text 13	User	yes please that would be a smart idea
Text 13	Clerk	Okay someone remembers a Melissa , what did you say your name was ?
Text 13	User	Melissa yes
Text 13	Clerk	Wait , I thought you said Marissa before
Text 13	User	they probably heard my name wrong over the phone , marissa is n't too common
Text 13	User	it happens all the time
Text 13	Clerk	So are you Marissa or Melissa ?
Text 13	User	Marissa
Text 13	Clerk	But they heard Melissa
Text 13	User	ugh this is <name> unbelievable </name>
Text 13	User	this is my last order from this place until they get better help
Text 13	User	I 'll <modality> take delivery </modality> and pay when it arrives
Text 13	Clerk	Okay , what kind of crusts did you want ?
Text 13	User	<crust> regular </crust>
Text 13	Clerk	Alright , $ <numeric> 40.50 </numeric>
Text 13	User	fine
Text 13	Clerk	Thanks for ordering at Tony 's
Text 14	User	What kinds of cheese do you offer ?
